StromnetzTyp,Spannung,LeitungTyp,Laenge,Datum
Allgemeinstrom,S380kV,Freileitung,1940229.1530569547,2024-01-24
Allgemeinstrom,S380kV,Kabelleitung,28049.7849802,2024-01-24
Allgemeinstrom,S50kV,Freileitung,1207626.8445382947,2024-01-24
Allgemeinstrom,S50kV,Kabelleitung,1118028.9097000905,2024-01-24
Allgemeinstrom,S60kV,Freileitung,661257.0155023461,2024-01-24
Allgemeinstrom,S60kV,Kabelleitung,413964.2894783749,2024-01-24
Allgemeinstrom,S65kV,Freileitung,286847.4086464476,2024-01-24
Allgemeinstrom,S65kV,Kabelleitung,71903.16995777733,2024-01-24
Allgemeinstrom,Andere,Freileitung,3751991.4858608376,2024-01-25
Allgemeinstrom,Andere,Kabelleitung,35130.060808060785,2024-01-25
Allgemeinstrom,S110kV,Freileitung,1285042.1960894566,2024-01-25
Allgemeinstrom,S110kV,Kabelleitung,462318.6770490085,2024-01-25
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2024-01-25
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2024-01-25
Allgemeinstrom,S130kV,Kabelleitung,239.41924253256136,2024-01-25
Allgemeinstrom,S132kV,Freileitung,587521.4992320152,2024-01-25
Allgemeinstrom,S132kV,Kabelleitung,246414.63362896204,2024-01-25
Allgemeinstrom,S150kV,Freileitung,105466.65056055138,2024-01-25
Allgemeinstrom,S150kV,Kabelleitung,417388.62427527516,2024-01-25
Allgemeinstrom,S220kV,Freileitung,4815177.060659712,2024-01-25
Allgemeinstrom,S220kV,Kabelleitung,25119.814821854165,2024-01-25
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2024-01-25
Allgemeinstrom,S380kV,Freileitung,1940229.1530569547,2024-01-25
Allgemeinstrom,S380kV,Kabelleitung,28049.7849802,2024-01-25
Allgemeinstrom,S50kV,Freileitung,1538458.5438981168,2024-01-25
Allgemeinstrom,S50kV,Kabelleitung,1182307.9106818123,2024-01-25
Allgemeinstrom,S60kV,Freileitung,661257.0155023461,2024-01-25
Allgemeinstrom,S60kV,Kabelleitung,413964.2894783749,2024-01-25
Allgemeinstrom,S65kV,Freileitung,286847.4086464476,2024-01-25
Allgemeinstrom,S65kV,Kabelleitung,71903.16995777733,2024-01-25
Allgemeinstrom,Andere,Freileitung,3751991.4858608376,2024-01-26
Allgemeinstrom,Andere,Kabelleitung,35130.06080806079,2024-01-26
Allgemeinstrom,S110kV,Freileitung,1285042.1960894566,2024-01-26
Allgemeinstrom,S110kV,Kabelleitung,462318.6770490085,2024-01-26
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2024-01-26
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2024-01-26
Allgemeinstrom,S130kV,Kabelleitung,239.41924253256136,2024-01-26
Allgemeinstrom,S132kV,Freileitung,587521.4992320152,2024-01-26
Allgemeinstrom,S132kV,Kabelleitung,246414.63362896204,2024-01-26
Allgemeinstrom,S150kV,Freileitung,105466.65056055138,2024-01-26
Allgemeinstrom,S150kV,Kabelleitung,417388.6242752751,2024-01-26
Allgemeinstrom,S220kV,Freileitung,4815177.060659712,2024-01-26
Allgemeinstrom,S220kV,Kabelleitung,25119.814821854165,2024-01-26
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2024-01-26
Allgemeinstrom,S380kV,Freileitung,1940229.1530569547,2024-01-26
Allgemeinstrom,S380kV,Kabelleitung,28049.7849802,2024-01-26
Allgemeinstrom,S50kV,Freileitung,1538458.5438981168,2024-01-26
Allgemeinstrom,S50kV,Kabelleitung,1182307.9106818123,2024-01-26
Allgemeinstrom,S60kV,Freileitung,661257.0155023461,2024-01-26
Allgemeinstrom,S60kV,Kabelleitung,413964.2894783749,2024-01-26
Allgemeinstrom,S65kV,Freileitung,286847.4086464476,2024-01-26
Allgemeinstrom,S65kV,Kabelleitung,71903.16995777733,2024-01-26
Allgemeinstrom,Andere,Freileitung,3751997.030552681,2024-01-27
Allgemeinstrom,Andere,Kabelleitung,35130.06080806079,2024-01-27
Allgemeinstrom,S110kV,Freileitung,1285042.1960894566,2024-01-27
Allgemeinstrom,S110kV,Kabelleitung,462318.6770490085,2024-01-27
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2024-01-27
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2024-01-27
Allgemeinstrom,S130kV,Kabelleitung,239.41924253256136,2024-01-27
Allgemeinstrom,S132kV,Freileitung,587521.4992320152,2024-01-27
Allgemeinstrom,S132kV,Kabelleitung,246414.63362896204,2024-01-27
Allgemeinstrom,S150kV,Freileitung,105466.65056055138,2024-01-27
Allgemeinstrom,S150kV,Kabelleitung,417388.62427527516,2024-01-27
Allgemeinstrom,S220kV,Freileitung,4815182.044928647,2024-01-27
Allgemeinstrom,S220kV,Kabelleitung,25119.814821854165,2024-01-27
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2024-01-27
Allgemeinstrom,S380kV,Freileitung,1940229.8644786293,2024-01-27
Allgemeinstrom,S380kV,Kabelleitung,28049.7849802,2024-01-27
Allgemeinstrom,S50kV,Freileitung,1538458.5438981168,2024-01-27
Allgemeinstrom,S50kV,Kabelleitung,1182307.9106818123,2024-01-27
Allgemeinstrom,S60kV,Freileitung,661257.0155023461,2024-01-27
Allgemeinstrom,S60kV,Kabelleitung,413964.2894783749,2024-01-27
Allgemeinstrom,S65kV,Freileitung,286847.4086464476,2024-01-27
Allgemeinstrom,S65kV,Kabelleitung,71903.16995777733,2024-01-27
Allgemeinstrom,Andere,Freileitung,3751997.030552681,2024-01-28
Allgemeinstrom,Andere,Kabelleitung,35130.060808060785,2024-01-28
Allgemeinstrom,S110kV,Freileitung,1285042.1960894566,2024-01-28
Allgemeinstrom,S110kV,Kabelleitung,462318.6770490085,2024-01-28
Allgemeinstrom,S125kV,Freileitung,247314.64359815614,2024-01-28
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2024-01-28
Allgemeinstrom,S130kV,Kabelleitung,239.41924253256136,2024-01-28
Allgemeinstrom,S132kV,Freileitung,587521.4992320152,2024-01-28
Allgemeinstrom,S132kV,Kabelleitung,246414.63362896204,2024-01-28
Allgemeinstrom,S150kV,Freileitung,105466.65056055138,2024-01-28
Allgemeinstrom,S150kV,Kabelleitung,417388.6242752751,2024-01-28
Allgemeinstrom,S220kV,Freileitung,4815182.044928647,2024-01-28
Allgemeinstrom,S220kV,Kabelleitung,25119.814821854165,2024-01-28
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2024-01-28
Allgemeinstrom,S380kV,Freileitung,1940229.8644786293,2024-01-28
Allgemeinstrom,S380kV,Kabelleitung,28049.7849802,2024-01-28
Allgemeinstrom,S50kV,Freileitung,1538458.5438981168,2024-01-28
Allgemeinstrom,S50kV,Kabelleitung,1182307.9106818123,2024-01-28
Allgemeinstrom,S60kV,Freileitung,661257.0155023461,2024-01-28
Allgemeinstrom,S60kV,Kabelleitung,413964.2894783749,2024-01-28
Allgemeinstrom,S65kV,Freileitung,286847.4086464476,2024-01-28
Allgemeinstrom,S65kV,Kabelleitung,71903.16995777731,2024-01-28
Allgemeinstrom,Andere,Freileitung,3751997.030552681,2024-01-29
Allgemeinstrom,Andere,Kabelleitung,35130.06080806079,2024-01-29
Allgemeinstrom,S110kV,Freileitung,1285042.1960894566,2024-01-29
Allgemeinstrom,S110kV,Kabelleitung,462318.6770490085,2024-01-29
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2024-01-29
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2024-01-29
Allgemeinstrom,S130kV,Kabelleitung,239.41924253256136,2024-01-29
Allgemeinstrom,S132kV,Freileitung,587521.4992320152,2024-01-29
Allgemeinstrom,S132kV,Kabelleitung,246414.63362896204,2024-01-29
Allgemeinstrom,S150kV,Freileitung,105466.65056055138,2024-01-29
Allgemeinstrom,S150kV,Kabelleitung,417388.62427527516,2024-01-29
Allgemeinstrom,S220kV,Freileitung,4815182.044928647,2024-01-29
Allgemeinstrom,S220kV,Kabelleitung,25119.814821854165,2024-01-29
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2024-01-29
Allgemeinstrom,S380kV,Freileitung,1940229.8644786293,2024-01-29
Allgemeinstrom,S380kV,Kabelleitung,28049.7849802,2024-01-29
Allgemeinstrom,S50kV,Freileitung,1538458.5438981168,2024-01-29
Allgemeinstrom,S50kV,Kabelleitung,1182307.9106818123,2024-01-29
Allgemeinstrom,S60kV,Freileitung,661257.0155023461,2024-01-29
Allgemeinstrom,S60kV,Kabelleitung,413964.2894783749,2024-01-29
Allgemeinstrom,S65kV,Freileitung,286847.4086464476,2024-01-29
Allgemeinstrom,S65kV,Kabelleitung,71903.16995777733,2024-01-29
Allgemeinstrom,Andere,Freileitung,3751997.0305526806,2024-01-30
Allgemeinstrom,Andere,Kabelleitung,35130.06080806079,2024-01-30
Allgemeinstrom,S110kV,Freileitung,1285042.1960894566,2024-01-30
Allgemeinstrom,S110kV,Kabelleitung,462318.6770490085,2024-01-30
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2024-01-30
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2024-01-30
Allgemeinstrom,S130kV,Kabelleitung,239.41924253256136,2024-01-30
Allgemeinstrom,S132kV,Freileitung,587521.4992320152,2024-01-30
Allgemeinstrom,S132kV,Kabelleitung,246414.63362896204,2024-01-30
Allgemeinstrom,S150kV,Freileitung,105466.6505605514,2024-01-30
Allgemeinstrom,S150kV,Kabelleitung,417388.6242752751,2024-01-30
Allgemeinstrom,S220kV,Freileitung,4815182.044928647,2024-01-30
Allgemeinstrom,S220kV,Kabelleitung,25119.814821854165,2024-01-30
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2024-01-30
Allgemeinstrom,S380kV,Freileitung,1940229.8644786293,2024-01-30
Allgemeinstrom,S380kV,Kabelleitung,28049.7849802,2024-01-30
Allgemeinstrom,S50kV,Freileitung,1538458.5438981168,2024-01-30
Allgemeinstrom,S50kV,Kabelleitung,1182307.9106818123,2024-01-30
Allgemeinstrom,S60kV,Freileitung,661257.0155023461,2024-01-30
Allgemeinstrom,S60kV,Kabelleitung,413964.2894783749,2024-01-30
Allgemeinstrom,S65kV,Freileitung,286847.4086464476,2024-01-30
Allgemeinstrom,S65kV,Kabelleitung,71903.16995777733,2024-01-30
Allgemeinstrom,Andere,Freileitung,3751997.0305526806,2024-01-31
Allgemeinstrom,Andere,Kabelleitung,35130.06080806079,2024-01-31
Allgemeinstrom,S110kV,Freileitung,1285042.1960894566,2024-01-31
Allgemeinstrom,S110kV,Kabelleitung,462318.6770490085,2024-01-31
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2024-01-31
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2024-01-31
Allgemeinstrom,S130kV,Kabelleitung,239.41924253256136,2024-01-31
Allgemeinstrom,S132kV,Freileitung,587521.4992320152,2024-01-31
Allgemeinstrom,S132kV,Kabelleitung,246414.63362896204,2024-01-31
Allgemeinstrom,S150kV,Freileitung,105466.6505605514,2024-01-31
Allgemeinstrom,S150kV,Kabelleitung,417388.6242752751,2024-01-31
Allgemeinstrom,S220kV,Freileitung,4815182.044928647,2024-01-31
Allgemeinstrom,S220kV,Kabelleitung,25119.814821854165,2024-01-31
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2024-01-31
Allgemeinstrom,S380kV,Freileitung,1940229.8644786293,2024-01-31
Allgemeinstrom,S380kV,Kabelleitung,28049.7849802,2024-01-31
Allgemeinstrom,S50kV,Freileitung,1538458.5438981168,2024-01-31
Allgemeinstrom,S50kV,Kabelleitung,1182307.9106818123,2024-01-31
Allgemeinstrom,S60kV,Freileitung,661257.0155023461,2024-01-31
Allgemeinstrom,S60kV,Kabelleitung,413964.2894783749,2024-01-31
Allgemeinstrom,S65kV,Freileitung,286847.4086464476,2024-01-31
Allgemeinstrom,S65kV,Kabelleitung,71903.16995777733,2024-01-31
Allgemeinstrom,Andere,Freileitung,3751997.030552681,2024-02-01
Allgemeinstrom,Andere,Kabelleitung,35130.06080806079,2024-02-01
Allgemeinstrom,S110kV,Freileitung,1285042.1960894566,2024-02-01
Allgemeinstrom,S110kV,Kabelleitung,462318.6770490085,2024-02-01
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2024-02-01
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2024-02-01
Allgemeinstrom,S130kV,Kabelleitung,239.41924253256136,2024-02-01
Allgemeinstrom,S132kV,Freileitung,587521.4992320152,2024-02-01
Allgemeinstrom,S132kV,Kabelleitung,246414.63362896204,2024-02-01
Allgemeinstrom,S150kV,Freileitung,105466.6505605514,2024-02-01
Allgemeinstrom,S150kV,Kabelleitung,417388.6242752751,2024-02-01
Allgemeinstrom,S220kV,Freileitung,4815182.044928647,2024-02-01
Allgemeinstrom,S220kV,Kabelleitung,25119.814821854165,2024-02-01
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2024-02-01
Allgemeinstrom,S380kV,Freileitung,1940229.8644786293,2024-02-01
Allgemeinstrom,S380kV,Kabelleitung,28049.7849802,2024-02-01
Allgemeinstrom,S50kV,Freileitung,1538458.5438981168,2024-02-01
Allgemeinstrom,S50kV,Kabelleitung,1182307.8604887829,2024-02-01
Allgemeinstrom,S60kV,Freileitung,661257.0155023461,2024-02-01
Allgemeinstrom,S60kV,Kabelleitung,413964.2894783749,2024-02-01
Allgemeinstrom,S65kV,Freileitung,286847.4086464476,2024-02-01
Allgemeinstrom,S65kV,Kabelleitung,71903.16995777733,2024-02-01
Allgemeinstrom,Andere,Freileitung,3751997.030552681,2024-02-02
Allgemeinstrom,Andere,Kabelleitung,35130.06080806079,2024-02-02
Allgemeinstrom,S110kV,Freileitung,1285042.1960894566,2024-02-02
Allgemeinstrom,S110kV,Kabelleitung,462318.6770490085,2024-02-02
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2024-02-02
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2024-02-02
Allgemeinstrom,S130kV,Kabelleitung,239.41924253256136,2024-02-02
Allgemeinstrom,S132kV,Freileitung,587521.4992320152,2024-02-02
Allgemeinstrom,S132kV,Kabelleitung,246414.63362896204,2024-02-02
Allgemeinstrom,S150kV,Freileitung,105466.65056055138,2024-02-02
Allgemeinstrom,S150kV,Kabelleitung,417388.6242752751,2024-02-02
Allgemeinstrom,S220kV,Freileitung,4815182.044928647,2024-02-02
Allgemeinstrom,S220kV,Kabelleitung,25119.814821854165,2024-02-02
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2024-02-02
Allgemeinstrom,S380kV,Freileitung,1940229.8644786293,2024-02-02
Allgemeinstrom,S380kV,Kabelleitung,28049.7849802,2024-02-02
Allgemeinstrom,S50kV,Freileitung,1538458.5438981168,2024-02-02
Allgemeinstrom,S50kV,Kabelleitung,1182307.8604887829,2024-02-02
Allgemeinstrom,S60kV,Freileitung,661257.0155023461,2024-02-02
Allgemeinstrom,S60kV,Kabelleitung,413964.2894783749,2024-02-02
Allgemeinstrom,S65kV,Freileitung,286847.4086464476,2024-02-02
Allgemeinstrom,S65kV,Kabelleitung,71903.16995777733,2024-02-02
Allgemeinstrom,Andere,Freileitung,3751997.030552681,2024-02-03
Allgemeinstrom,Andere,Kabelleitung,35130.06080806079,2024-02-03
Allgemeinstrom,S110kV,Freileitung,1285042.1960894566,2024-02-03
Allgemeinstrom,S110kV,Kabelleitung,462318.6770490085,2024-02-03
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2024-02-03
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2024-02-03
Allgemeinstrom,S130kV,Kabelleitung,239.41924253256136,2024-02-03
Allgemeinstrom,S132kV,Freileitung,587521.4992320152,2024-02-03
Allgemeinstrom,S132kV,Kabelleitung,246414.63362896204,2024-02-03
Allgemeinstrom,S150kV,Freileitung,105466.6505605514,2024-02-03
Allgemeinstrom,S150kV,Kabelleitung,417388.6242752751,2024-02-03
Allgemeinstrom,S220kV,Freileitung,4815182.044928647,2024-02-03
Allgemeinstrom,S220kV,Kabelleitung,25119.814821854165,2024-02-03
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2024-02-03
Allgemeinstrom,S380kV,Freileitung,1940229.8644786293,2024-02-03
Allgemeinstrom,S380kV,Kabelleitung,28049.7849802,2024-02-03
Allgemeinstrom,S50kV,Freileitung,1538458.5438981168,2024-02-03
Allgemeinstrom,S50kV,Kabelleitung,1182307.8604887829,2024-02-03
Allgemeinstrom,S60kV,Freileitung,661257.0155023461,2024-02-03
Allgemeinstrom,S60kV,Kabelleitung,413964.2894783749,2024-02-03
Allgemeinstrom,S65kV,Freileitung,286847.4086464476,2024-02-03
Allgemeinstrom,S65kV,Kabelleitung,71903.16995777733,2024-02-03
Allgemeinstrom,Andere,Freileitung,3751997.030552681,2024-02-04
Allgemeinstrom,Andere,Kabelleitung,35130.06080806079,2024-02-04
Allgemeinstrom,S110kV,Freileitung,1285042.1960894566,2024-02-04
Allgemeinstrom,S110kV,Kabelleitung,462318.6770490085,2024-02-04
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2024-02-04
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2024-02-04
Allgemeinstrom,S130kV,Kabelleitung,239.41924253256136,2024-02-04
Allgemeinstrom,S132kV,Freileitung,587521.4992320152,2024-02-04
Allgemeinstrom,S132kV,Kabelleitung,246414.63362896204,2024-02-04
Allgemeinstrom,S150kV,Freileitung,105466.65056055138,2024-02-04
Allgemeinstrom,S150kV,Kabelleitung,417388.6242752751,2024-02-04
Allgemeinstrom,S220kV,Freileitung,4815182.044928647,2024-02-04
Allgemeinstrom,S220kV,Kabelleitung,25119.814821854165,2024-02-04
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2024-02-04
Allgemeinstrom,S380kV,Freileitung,1940229.8644786293,2024-02-04
Allgemeinstrom,S380kV,Kabelleitung,28049.7849802,2024-02-04
Allgemeinstrom,S50kV,Freileitung,1538458.5438981168,2024-02-04
Allgemeinstrom,S50kV,Kabelleitung,1182307.8604887829,2024-02-04
Allgemeinstrom,S60kV,Freileitung,661257.0155023461,2024-02-04
Allgemeinstrom,S60kV,Kabelleitung,413964.2894783749,2024-02-04
Allgemeinstrom,S65kV,Freileitung,286847.4086464476,2024-02-04
Allgemeinstrom,S65kV,Kabelleitung,71903.16995777733,2024-02-04
Allgemeinstrom,Andere,Freileitung,3751997.030552681,2024-02-05
Allgemeinstrom,Andere,Kabelleitung,35130.06080806079,2024-02-05
Allgemeinstrom,S110kV,Freileitung,1285042.1960894566,2024-02-05
Allgemeinstrom,S110kV,Kabelleitung,462318.6770490085,2024-02-05
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2024-02-05
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2024-02-05
Allgemeinstrom,S130kV,Kabelleitung,239.41924253256136,2024-02-05
Allgemeinstrom,S132kV,Freileitung,587521.4992320152,2024-02-05
Allgemeinstrom,S132kV,Kabelleitung,246414.63362896204,2024-02-05
Allgemeinstrom,S150kV,Freileitung,105466.65056055138,2024-02-05
Allgemeinstrom,S150kV,Kabelleitung,417388.6242752751,2024-02-05
Allgemeinstrom,S220kV,Freileitung,4815182.044928647,2024-02-05
Allgemeinstrom,S220kV,Kabelleitung,25119.814821854165,2024-02-05
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2024-02-05
Allgemeinstrom,S380kV,Freileitung,1940229.8644786293,2024-02-05
Allgemeinstrom,S380kV,Kabelleitung,28049.7849802,2024-02-05
Allgemeinstrom,S50kV,Freileitung,1538458.5438981168,2024-02-05
Allgemeinstrom,S50kV,Kabelleitung,1182307.8604887829,2024-02-05
Allgemeinstrom,S60kV,Freileitung,661257.0155023461,2024-02-05
Allgemeinstrom,S60kV,Kabelleitung,413964.2894783749,2024-02-05
Allgemeinstrom,S65kV,Freileitung,286847.4086464476,2024-02-05
Allgemeinstrom,S65kV,Kabelleitung,71903.16995777733,2024-02-05
Allgemeinstrom,Andere,Freileitung,3751997.0305526806,2024-02-06
Allgemeinstrom,Andere,Kabelleitung,35130.06080806079,2024-02-06
Allgemeinstrom,S110kV,Freileitung,1285042.1960894566,2024-02-06
Allgemeinstrom,S110kV,Kabelleitung,462318.6770490085,2024-02-06
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2024-02-06
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2024-02-06
Allgemeinstrom,S130kV,Kabelleitung,239.41924253256136,2024-02-06
Allgemeinstrom,S132kV,Freileitung,587521.4992320152,2024-02-06
Allgemeinstrom,S132kV,Kabelleitung,246414.63362896204,2024-02-06
Allgemeinstrom,S150kV,Freileitung,105466.6505605514,2024-02-06
Allgemeinstrom,S150kV,Kabelleitung,417388.6242752751,2024-02-06
Allgemeinstrom,S220kV,Freileitung,4815182.044928647,2024-02-06
Allgemeinstrom,S220kV,Kabelleitung,25119.814821854165,2024-02-06
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2024-02-06
Allgemeinstrom,S380kV,Freileitung,1940229.8644786293,2024-02-06
Allgemeinstrom,S380kV,Kabelleitung,28049.7849802,2024-02-06
Allgemeinstrom,S50kV,Freileitung,1538458.5438981168,2024-02-06
Allgemeinstrom,S50kV,Kabelleitung,1182307.8604887829,2024-02-06
Allgemeinstrom,S60kV,Freileitung,661257.0155023461,2024-02-06
Allgemeinstrom,S60kV,Kabelleitung,413964.2894783749,2024-02-06
Allgemeinstrom,S65kV,Freileitung,286847.4086464476,2024-02-06
Allgemeinstrom,S65kV,Kabelleitung,71903.16995777733,2024-02-06
Allgemeinstrom,Andere,Freileitung,3751997.0305526806,2024-02-07
Allgemeinstrom,Andere,Kabelleitung,35130.06080806079,2024-02-07
Allgemeinstrom,S110kV,Freileitung,1285042.1960894566,2024-02-07
Allgemeinstrom,S110kV,Kabelleitung,462318.6770490085,2024-02-07
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2024-02-07
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2024-02-07
Allgemeinstrom,S130kV,Kabelleitung,239.41924253256136,2024-02-07
Allgemeinstrom,S132kV,Freileitung,587521.4992320152,2024-02-07
Allgemeinstrom,S132kV,Kabelleitung,246414.63362896204,2024-02-07
Allgemeinstrom,S150kV,Freileitung,105466.6505605514,2024-02-07
Allgemeinstrom,S150kV,Kabelleitung,417388.62427527516,2024-02-07
Allgemeinstrom,S220kV,Freileitung,4815182.044928647,2024-02-07
Allgemeinstrom,S220kV,Kabelleitung,25119.814821854165,2024-02-07
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2024-02-07
Allgemeinstrom,S380kV,Freileitung,1940229.8644786293,2024-02-07
Allgemeinstrom,S380kV,Kabelleitung,28049.7849802,2024-02-07
Allgemeinstrom,S50kV,Freileitung,1538458.5438981168,2024-02-07
Allgemeinstrom,S50kV,Kabelleitung,1182307.8604887829,2024-02-07
Allgemeinstrom,S60kV,Freileitung,661257.0155023461,2024-02-07
Allgemeinstrom,S60kV,Kabelleitung,413964.2894783749,2024-02-07
Allgemeinstrom,S65kV,Freileitung,286847.4086464476,2024-02-07
Allgemeinstrom,S65kV,Kabelleitung,71903.16995777733,2024-02-07
Allgemeinstrom,Andere,Freileitung,3751997.030552681,2024-02-08
Allgemeinstrom,Andere,Kabelleitung,35130.06080806079,2024-02-08
Allgemeinstrom,S110kV,Freileitung,1285042.1960894566,2024-02-08
Allgemeinstrom,S110kV,Kabelleitung,462318.6770490085,2024-02-08
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2024-02-08
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2024-02-08
Allgemeinstrom,S130kV,Kabelleitung,239.41924253256136,2024-02-08
Allgemeinstrom,S132kV,Freileitung,587521.4992320152,2024-02-08
Allgemeinstrom,S132kV,Kabelleitung,246414.63362896204,2024-02-08
Allgemeinstrom,S150kV,Freileitung,105466.65056055138,2024-02-08
Allgemeinstrom,S150kV,Kabelleitung,417388.6242752751,2024-02-08
Allgemeinstrom,S220kV,Freileitung,4815182.044928647,2024-02-08
Allgemeinstrom,S220kV,Kabelleitung,25119.814821854165,2024-02-08
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2024-02-08
Allgemeinstrom,S380kV,Freileitung,1940229.8644786293,2024-02-08
Allgemeinstrom,S380kV,Kabelleitung,28049.7849802,2024-02-08
Allgemeinstrom,S50kV,Freileitung,1538458.5438981168,2024-02-08
Allgemeinstrom,S50kV,Kabelleitung,1182307.8604887829,2024-02-08
Allgemeinstrom,S60kV,Freileitung,661257.0155023461,2024-02-08
Allgemeinstrom,S60kV,Kabelleitung,413964.2894783749,2024-02-08
Allgemeinstrom,S65kV,Freileitung,286847.4086464476,2024-02-08
Allgemeinstrom,S65kV,Kabelleitung,71903.16995777733,2024-02-08
